,month_sold,property_age,floors,sqft_living,zipcode,yr_built,lat,sqft_living15,lot_vs_neighbors,sqft_lot,bathrooms,sqft_lot15,age_at_sale,dist_from_center,was_renovated,years_since_renovation,living_lot_ratio,sqft_per_bathroom,waterfront,sqft_above,long,view,condition,above_ratio,bedrooms,living_vs_neighbors,year_sold,has_basement,quality_score,yr_renovated,grade,total_rooms,premium_view,quarter_sold,sqft_per_bedroom,luxury_score,sqft_basement
11479,7,117,2.0,1510,98116,1909,47.5689,1990,0.9118176364727054,4560,2.0,5000,105,0.08457008927511424,1,31,0.3310677483008112,503.3333333333333,0,1510,-122.408,0,4,0.99933818663137,3,0.7584128578603717,2014,0,28,1995,7,5.0,0,3,377.5,51.24368873590918,0
11480,10,18,2.0,4270,98024,2008,47.5352,2610,22.31073876618431,117176,3.5,5251,6,0.45467769903526273,0,18,0.03644059841095095,948.8888888888889,0,4270,-121.883,0,3,0.9997658627955982,4,1.6353887399463807,2014,0,27,0,9,7.5,0,4,854.0,75.2364294375732,0
11481,9,66,1.0,1390,98198,1960,47.4128,1800,0.8912298302817491,10660,1.75,11960,54,0.19361397160329524,0,66,0.13038176531282245,505.45454545454544,0,1030,-122.323,0,4,0.7404744787922358,4,0.7717934480843975,2014,1,28,0,7,5.75,0,3,278.0,50.664447343464104,360
11482,7,89,1.0,1230,98115,1937,47.6839,1570,1.1997600479904018,6000,1.0,5000,77,0.09299731178910013,0,89,0.20496583902682886,615.0,0,780,-122.281,0,4,0.6336311941510967,3,0.7829408020369192,2014,1,28,0,7,4.0,0,3,307.5,49.809074883291174,450
11483,3,49,1.0,2230,98011,1977,47.7691,2090,1.0602044680045437,11200,2.25,10563,38,0.23193624123883405,0,49,0.1990893670208017,686.1538461538462,0,1300,-122.167,0,4,0.5826983415508741,4,1.0664753706360592,2015,1,28,0,7,6.25,0,1,446.0,53.97143636102773,930
11484,1,58,1.0,2216,98092,1968,47.3164,2216,1.0388032879629938,31215,2.75,30048,47,0.3189038256277266,1,21,0.07098923628908252,590.9333333333333,0,2216,-122.199,0,3,0.9995489400090212,3,0.9995489400090212,2015,0,27,2005,9,5.75,0,1,554.0,69.33519188654681,0
11485,7,113,1.5,2320,98118,1913,47.5558,1740,1.849537615596101,7400,2.0,4000,101,0.08075747643406933,0,113,0.3134711525469531,773.3333333333334,0,1620,-122.269,0,5,0.6979750107712193,4,1.3325674899483055,2014,1,35,0,7,6.0,0,3,464.0,54.24827384392106,700
11486,3,36,2.0,2650,98059,1990,47.5084,2400,1.0090015233347183,7286,2.5,7220,25,0.2031857524532665,0,36,0.3636613146699602,757.1428571428571,0,2650,-122.154,0,3,0.999622783855149,3,1.1037067888379841,2015,0,24,0,8,5.5,0,1,662.5,63.061537650312204,0
11487,5,47,2.0,2110,98027,1979,47.5614,2220,1.2962559069429298,10698,2.25,8252,35,0.2540807942367975,0,47,0.19721469296195906,649.2307692307693,0,2110,-122.082,0,4,0.9995262908574135,4,0.95002251238181,2014,0,32,0,8,6.25,0,2,422.0,61.23933638278656,0
11488,4,18,2.0,2283,98031,2008,47.4221,1760,1.0007513148009015,3996,2.5,3992,7,0.23134567210129822,0,18,0.5711783837878409,652.2857142857143,0,2283,-122.192,0,3,0.9995621716287215,3,1.2964224872231687,2015,0,24,0,8,5.5,0,2,570.75,61.8694685662072,0
11489,7,19,1.0,1790,98045,2007,47.4826,2290,0.7433024953513464,32379,2.0,43560,7,0.646033876820717,0,19,0.055281037677578755,596.6666666666666,0,1790,-121.698,0,3,0.9994416527079844,3,0.7813182016586644,2014,0,21,0,7,5.0,0,3,447.5,52.43370581442498,0
11490,4,25,2.0,2640,98065,2001,47.5298,2640,0.9287603597249162,5267,3.0,5670,14,0.45850994536651146,0,25,0.5011389521640092,660.0,0,2640,-121.88,0,3,0.9996213555471413,4,0.9996213555471413,2015,0,21,0,7,7.0,0,2,528.0,55.15239038607993,0
11491,10,23,2.0,1440,98053,2003,47.6821,1650,0.999673309376021,3060,2.5,3060,11,0.3066418431982168,0,23,0.47043449852989216,411.42857142857144,0,1440,-122.035,0,3,0.9993060374739764,3,0.872198667474258,2014,0,21,0,7,5.5,0,4,360.0,50.91164817199665,0
11492,6,67,1.0,2300,98125,1959,47.7137,2010,0.8729169028454824,7700,2.25,8820,55,0.107973422655764,0,67,0.29866251136216077,707.6923076923077,0,1380,-122.322,0,3,0.5997392438070405,4,1.1437095972153157,2014,1,21,0,7,6.25,0,2,460.0,54.187693630247566,920
11493,12,32,2.0,1820,98003,1994,47.2622,1780,1.1990476190476191,8813,1.75,7349,20,0.3452286343859686,0,32,0.20648967551622419,661.8181818181819,0,1820,-122.303,0,3,0.99945085118067,3,1.0218978102189782,2014,0,21,0,7,4.75,0,4,455.0,52.54998755809326,0
11494,8,114,2.0,1300,98136,1912,47.5457,1300,0.9997917100604041,4800,1.75,4800,102,0.079063645248625,0,114,0.2707769214746928,472.72727272727275,0,1300,-122.383,1,4,0.9992313604919293,3,0.9992313604919293,2014,0,28,0,7,4.75,1,3,325.0,50.19621934958754,0
11495,4,97,1.0,1620,98108,1929,47.543,1590,0.65715833182885,3640,1.75,5538,86,0.07134318467800274,0,97,0.444932710793738,589.0909090909091,0,900,-122.299,0,3,0.5552128315854411,2,1.0182275298554369,2015,1,21,0,7,3.75,0,2,540.0,51.735589652149734,720
11496,1,19,2.0,2200,98004,2007,47.6213,2020,1.04341164453524,2043,2.25,1957,8,0.1329602196147342,0,19,1.076320939334638,676.9230769230769,0,1760,-122.2,0,3,0.7996365288505225,2,1.0885700148441366,2015,1,27,0,9,4.25,0,1,733.3333333333334,69.27000373373815,440
11497,12,61,2.0,2400,98178,1965,47.5099,2400,0.9998148491020181,5400,3.0,5400,49,0.1203000415627472,0,61,0.4443621551564525,600.0,0,1600,-122.26,2,4,0.6663890045814244,4,0.9995835068721366,2014,1,28,0,7,7.0,2,4,480.0,54.48548417354877,800
11498,9,49,1.0,2280,98034,1977,47.7211,1890,1.1037527593818985,8500,2.25,7700,37,0.20196836385929293,0,49,0.268203740736384,701.5384615384615,0,1680,-122.166,0,4,0.7365190705830776,3,1.2057112638815441,2014,1,28,0,7,5.25,0,3,570.0,54.12658455599071,600
11499,3,64,1.0,1180,98058,1962,47.4502,1780,0.5149197314003646,11579,1.5,22486,53,0.28884876665826154,0,64,0.10189982728842832,472.0,0,1180,-122.089,0,4,0.9991532599491956,3,0.6625491297024144,2015,0,28,0,7,4.5,0,1,295.0,49.51881771338154,0
11500,7,48,1.0,1070,98052,1978,47.6984,1700,1.071301035591001,9000,1.75,8400,36,0.22031988108202233,0,48,0.11887568047994668,389.09090909090907,0,1070,-122.132,0,4,0.9990662931839402,3,0.6290417401528513,2014,0,28,0,7,4.75,0,3,267.5,48.83443649313424,0
11501,8,35,1.0,1640,98038,1991,47.348,1510,1.1690572343684724,8395,2.0,7180,23,0.39361866063488576,0,35,0.19533111005240592,546.6666666666666,0,1640,-122.035,0,4,0.9993906154783668,3,1.085373924553276,2014,0,28,0,7,5.0,0,3,410.0,51.821427637630634,0
11502,6,46,2.0,3490,98177,1980,47.7757,3080,0.7175685693106004,9680,3.5,13489,34,0.1794420797917834,0,46,0.3604999483524429,775.5555555555555,0,2460,-122.391,4,3,0.7046691492409052,5,1.1327491074326517,2014,1,27,0,9,8.5,4,2,581.6666666666666,73.42149156394532,1030
11503,7,118,2.0,1640,98108,1908,47.5215,1240,1.415800823367967,7222,1.5,5100,106,0.0847260290583694,0,118,0.22705247127232453,656.0,0,1640,-122.33,0,4,0.9993906154783668,3,1.321514907332796,2014,0,28,0,7,4.5,0,3,410.0,51.821427637630634,0
11504,12,19,2.0,1050,98122,2007,47.6028,1470,0.5912945166760882,1046,1.5,1768,7,0.023348875775933392,0,19,1.002865329512894,420.0,0,960,-122.309,0,3,0.9134157944814463,2,0.7138001359619307,2014,1,24,0,8,3.5,0,4,350.0,55.65997896701561,90
11505,9,59,1.0,2040,98092,1967,47.3107,2310,0.9999333377774815,15000,1.75,15000,47,0.3283258442462359,0,59,0.13599093393773748,741.8181818181819,0,1360,-122.189,0,4,0.6663400293973543,4,0.8827347468628299,2014,1,28,0,7,5.75,0,3,408.0,53.34836613966891,680
11506,8,16,2.0,1840,98053,2010,47.6866,1740,1.2754790336017774,4593,2.5,3600,4,0.32907289466012585,0,16,0.4005224205485416,525.7142857142857,0,1840,-122.013,0,3,0.9994568169473113,4,1.0568638713383114,2014,0,21,0,7,6.5,0,3,368.0,52.626449268631546,0
11507,3,33,2.0,1910,98155,1993,47.7615,1630,0.7081358609794629,7172,2.5,10127,22,0.15700859849065277,0,33,0.2662763139551094,545.7142857142857,0,1910,-122.309,0,3,0.9994767137624281,4,1.1710606989576946,2015,0,24,0,8,6.5,0,1,382.0,60.443055553922186,0
11508,6,79,1.5,760,98168,1947,47.5045,1040,0.9970993473531544,5500,1.0,5515,67,0.10174723583469099,0,79,0.13815669878203962,380.0,0,760,-122.329,0,3,0.9986859395532195,2,0.7300672430355427,2014,0,15,0,5,3.0,0,2,253.33333333333334,33.17316678930843,0
11509,12,58,1.0,1960,98034,1968,47.7256,1800,1.0141661300708307,7875,1.75,7764,46,0.19336693098872082,0,58,0.2488572879634332,712.7272727272727,0,1960,-122.18,0,4,0.9994900560938297,5,1.0882842865074958,2014,0,28,0,7,6.75,0,4,326.6666666666667,53.06846878337443,0
11510,5,102,1.5,3470,98028,1924,47.7663,2120,6.877492544295655,117612,3.0,17100,90,0.1877647996830088,0,102,0.02950354127519917,867.5,0,3470,-122.234,0,3,0.9997118985883031,6,1.636020744931636,2014,0,21,0,7,9.0,0,2,495.7142857142857,57.06538611103251,0
11511,5,13,2.0,3150,98052,2013,47.6759,1560,0.8490161001788908,7119,2.75,8384,1,0.19404973589263114,0,13,0.44241573033707865,840.0,0,3150,-122.151,0,3,0.999682640431609,5,2.0179372197309418,2014,0,27,0,9,7.75,0,2,525.0,72.49927627581546,0
11512,3,51,1.5,2710,98177,1975,47.7039,2960,0.9130046622358893,9204,2.75,10080,40,0.11110220519863728,0,51,0.29440521455730584,722.6666666666666,0,1480,-122.385,4,3,0.5459240132792328,3,0.9152313407632556,2015,1,27,0,9,5.75,4,1,677.5,71.14565564548799,1230
11513,3,41,2.0,1830,98028,1985,47.7466,2100,0.9841407508363276,7943,2.25,8070,30,0.16314953263800722,0,41,0.23036253776435045,563.0769230769231,0,1830,-122.249,0,3,0.9994538503549972,3,0.8710138029509757,2015,0,24,0,8,5.25,0,1,457.5,60.100940357396084,0
11514,9,85,1.5,2980,98033,1941,47.674,1520,1.3042128144084464,12600,2.75,9660,73,0.15205278688665821,1,14,0.2364891675263868,794.6666666666666,0,1590,-122.196,0,3,0.5333780610533378,3,1.9592373438527284,2014,1,24,2012,8,5.75,0,3,745.0,64.00011274942457,1390
11515,8,22,2.0,3140,98006,2004,47.5664,2860,0.8867717112495419,7260,2.5,8186,10,0.21187177726162748,0,22,0.4324473213056053,897.1428571428571,0,2200,-122.124,0,3,0.7004138809296402,4,1.0975183502271932,2014,1,24,0,8,6.5,0,3,628.0,64.41837199630918,940
11516,10,26,2.0,2180,98038,2000,47.3775,2180,1.045994932761645,5367,2.5,5130,14,0.3853124706001562,0,26,0.4061102831594635,622.8571428571429,0,2180,-122.022,0,3,0.9995414947271893,4,0.9995414947271893,2014,0,21,0,7,6.5,0,4,436.0,53.81277136341141,0
11517,11,98,2.0,2400,98122,1928,47.6094,2100,0.7909690512430239,3118,3.25,3941,86,0.0412243859869375,0,98,0.7694773966014749,564.7058823529412,0,1780,-122.291,0,4,0.7413577675968347,5,1.142313184198001,2014,1,28,0,7,8.25,0,4,400.0,54.48548417354877,620
11518,5,71,1.0,1090,98106,1955,47.5334,1340,0.9998446239900559,6435,1.0,6435,59,0.07988898547359323,0,71,0.16935985083903046,545.0,0,1090,-122.365,0,4,0.999083409715857,3,0.8128262490678598,2014,0,28,0,7,4.0,0,2,272.5,48.963949900831494,0
11519,12,66,1.0,2140,98031,1960,47.4235,1830,10.267501605651894,159865,1.75,15569,54,0.21540218197594932,0,66,0.013386210951672025,778.1818181818181,0,1140,-122.218,0,4,0.5324614666043904,4,1.168760240305844,2014,1,28,0,7,5.75,0,4,428.0,53.683198020127776,1000
11520,3,20,2.0,2220,98146,2006,47.5132,1610,0.9964137410343525,5279,2.5,5297,9,0.10799541656941299,0,20,0.42045454545454547,634.2857142857143,0,2220,-122.387,0,3,0.9995497523638001,3,1.378026070763501,2015,0,24,0,8,5.5,0,1,555.0,61.64570259115542,0
11521,8,108,1.0,1030,98103,1918,47.6779,1390,0.999673309376021,3060,1.0,3060,96,0.07468400096406108,0,108,0.33649134269846454,515.0,0,790,-122.353,2,4,0.7662463627546072,2,0.7404744787922358,2014,1,28,0,7,3.0,2,3,343.3333333333333,48.56799138811872,240
11522,11,82,1.5,2000,98117,1944,47.6902,1560,0.9997872793022761,4700,2.5,4700,70,0.09134993158179815,0,82,0.4254413954477771,571.4285714285714,0,1220,-122.368,0,4,0.6096951524237881,4,1.2812299807815504,2014,1,28,0,7,6.5,0,4,400.0,53.209816342086135,780
11523,8,91,1.5,1540,98125,1935,47.7148,1630,0.9522277625864565,5920,2.0,6216,79,0.11296534866939832,0,91,0.2600912008106739,513.3333333333334,0,1540,-122.301,0,5,0.9993510707332901,4,0.944206008583691,2014,0,35,0,7,6.0,0,3,308.0,51.381307847240805,0
11524,12,40,2.0,3800,98006,1986,47.5689,3710,0.8244914509697912,12200,2.75,14796,28,0.18000694431048203,0,40,0.31144988115728217,1013.3333333333334,0,3800,-122.156,3,4,0.9997369113391212,4,1.02398275397467,2014,0,40,0,10,6.75,3,4,760.0,82.43019468989249,0
11525,2,62,1.0,1250,98008,1964,47.6325,1570,0.9998958983968353,9605,1.75,9605,51,0.21273199101216705,0,62,0.1301270039558609,454.54545454545456,0,1250,-122.121,0,3,0.9992006394884093,3,0.7956715467854869,2015,0,21,0,7,4.75,0,1,312.5,49.92188957326838,0
11526,9,65,1.0,1920,98168,1961,47.4756,1920,1.6526343199375053,19040,1.0,11520,53,0.13604400023521915,0,65,0.10083504017646132,960.0,0,1160,-122.294,0,3,0.6038521603331598,5,0.9994794377928162,2014,1,21,0,7,6.0,0,3,320.0,52.9242081393799,760
11527,7,59,1.0,2760,98040,1967,47.5402,2610,0.8617324115494104,8476,2.75,9835,47,0.13441878588946865,0,59,0.3255868821517046,736.0,0,1690,-122.215,0,4,0.6120970662803332,3,1.0570662581386443,2014,1,32,0,8,5.75,0,3,690.0,63.38678569544123,1070
11528,8,76,2.0,3460,98115,1950,47.6849,3030,0.8926390968782398,7749,3.25,8680,64,0.09842001828896267,1,28,0.4464516129032258,814.1176470588235,0,3020,-122.273,1,3,0.8725801791389771,4,1.141537446387331,2014,1,30,1998,10,7.25,1,3,692.0,81.49312843635344,440
11529,2,46,1.0,1670,98034,1980,47.7198,1670,0.9179073897008605,6720,1.75,7320,35,0.17959334620191064,0,46,0.24847492932599316,607.2727272727273,0,1140,-122.193,0,3,0.6822262118491921,3,0.9994015559545183,2015,1,21,0,7,4.75,0,1,417.5,51.948242700167754,530
11530,4,61,1.0,2140,98118,1965,47.5166,1590,0.9443915444677204,4959,1.75,5250,50,0.111343477581759,0,61,0.4314516129032258,778.1818181818181,0,1080,-122.266,0,3,0.5044371788883699,4,1.345065996228787,2015,1,21,0,7,5.75,0,2,428.0,53.683198020127776,1060
11531,5,59,1.0,1240,98058,1967,47.449,1480,1.2215812690872074,10800,2.0,8840,47,0.23680424404980477,1,16,0.11480418479770392,413.3333333333333,0,1240,-122.155,0,3,0.9991941982272361,3,0.837272113436867,2014,0,21,2010,7,5.0,0,2,310.0,49.86570949643225,0
11532,4,73,1.0,1120,98133,1953,47.7715,1450,1.0010671093194214,8443,1.0,8433,62,0.1653460008588072,0,73,0.13263855992420653,560.0,0,1120,-122.336,0,3,0.9991079393398751,3,0.771881461061337,2015,0,21,0,7,4.0,0,2,280.0,49.15383496150512,0
11533,6,45,2.0,1010,98056,1981,47.5128,1210,0.9998704663212435,7719,1.5,7719,33,0.17088349832561842,0,45,0.13082901554404144,404.0,0,1010,-122.189,0,3,0.9990108803165183,2,0.8340214698596201,2014,0,21,0,7,3.5,0,2,336.6666666666667,48.4308665331433,0
11534,9,48,1.0,1870,98058,1978,47.4428,1870,1.0307861462341945,7500,1.75,7275,36,0.2567940225161007,0,48,0.24930009332089054,680.0,0,1320,-122.134,0,5,0.7055050774986639,3,0.9994655264564404,2014,1,40,0,8,4.75,0,3,467.5,60.273826610192714,550
11535,5,70,1.0,2150,98136,1956,47.5537,1480,0.6665128441778188,4333,1.75,6500,58,0.07668806947629556,0,70,0.4960775265343793,781.8181818181819,0,1200,-122.388,0,3,0.5578800557880056,3,1.4517218095881161,2014,1,21,0,7,4.75,0,2,537.5,53.71581690487411,950
11536,9,99,2.0,1610,98155,1927,47.7527,1610,0.9195212999560826,8375,1.5,9107,87,0.14880678747959997,0,99,0.1922158548233047,644.0,0,1610,-122.306,0,3,0.9993792675356921,3,0.9993792675356921,2014,0,21,0,7,4.5,0,3,402.5,51.692272682238816,0
11537,3,116,2.0,2660,98105,1910,47.6609,1510,0.9597490852064819,3672,2.5,3825,105,0.055296473666949494,0,116,0.7242036482439422,760.0,0,1800,-122.324,0,5,0.6764374295377678,4,1.7604235605559233,2015,1,40,0,8,6.5,0,1,532.0,63.091658167821514,860
11538,7,14,2.0,3340,98065,2012,47.5168,3420,0.9998000399920016,5000,3.5,5000,2,0.4696866721549604,0,14,0.667866426714657,742.2222222222222,0,2580,-121.871,0,3,0.772223885064352,5,0.9763227126571178,2014,1,24,0,8,8.5,0,3,556.6666666666666,64.91220353885406,760
11539,7,124,1.5,1650,98144,1902,47.5955,1740,0.7498125468632841,3000,1.75,4000,112,0.02820815484926258,0,124,0.5498167277574142,600.0,0,1650,-122.306,0,3,0.9993943064809206,5,0.9477311889718553,2014,0,24,0,8,6.75,0,3,275.0,59.27309155136103,0
11540,6,16,2.0,3190,98027,2010,47.501,3000,0.4323261760096775,31450,3.5,72745,4,0.4427787822378092,0,16,0.10142761756382945,708.8888888888889,0,3190,-121.902,0,3,0.9996866186148543,4,1.0629790069976675,2014,0,27,0,9,7.5,0,2,638.0,72.61280663650419,0
11541,12,50,1.0,2020,98052,1976,47.632,2410,0.966318516719294,11935,2.5,12350,38,0.24148219396054643,0,50,0.16923592493297587,577.1428571428571,0,2020,-122.092,0,4,0.9995051954477981,3,0.8378266279552053,2014,0,36,0,9,5.5,0,4,505.0,68.50212945663259,0
11542,3,11,2.0,2580,98116,2015,47.5674,1290,0.4999130585985046,2875,2.25,5750,0,0.07136841037882255,0,11,0.8970792767732962,793.8461538461538,0,2580,-122.392,0,3,0.9996125532739248,4,1.9984508133230054,2015,0,27,0,9,6.25,0,1,516.0,70.70338979746752,0
11543,11,12,2.0,3820,98028,2014,47.7618,1860,2.1669275768311773,26300,2.75,12136,0,0.17107474974408146,0,12,0.14524162579369607,1018.6666666666666,0,2850,-122.261,0,3,0.7458780423972782,4,2.0526598602901664,2014,1,27,0,9,6.75,0,4,764.0,74.23440702702209,970
11544,10,75,1.0,1340,98125,1951,47.7015,1450,1.031734737441298,7250,1.0,7026,63,0.09606508210583291,0,75,0.18480209626258448,670.0,0,1340,-122.32,0,4,0.9992542878448919,2,0.923501033769814,2014,0,28,0,7,3.0,0,4,446.6666666666667,50.40819618297175,0
11545,6,50,2.0,2068,98001,1976,47.3318,1560,0.9623920265780731,7242,2.5,7524,38,0.2791174842248315,0,50,0.2855170509457407,590.8571428571429,0,2068,-122.281,0,4,0.9995166747220879,4,1.324791800128123,2014,0,28,0,7,6.5,0,2,413.6,53.4437447442188,0
11546,11,21,2.0,6110,98059,2005,47.5285,4190,0.9633931060113351,10369,5.25,10762,9,0.21186245538083617,0,21,0.5891996142719382,977.6,0,6110,-122.135,0,3,0.9998363606611029,4,1.4578859460749225,2014,0,33,0,11,9.25,0,4,1222.0,95.89630275384408,0
11547,10,51,1.0,2670,98006,1975,47.5623,2470,1.3851909435429015,14255,2.25,10290,39,0.16311842323906886,0,51,0.18728956228956228,821.5384615384615,0,1610,-122.175,0,4,0.6027704979408461,4,1.0805341966815054,2014,1,32,0,8,6.25,0,4,534.0,63.12166570487969,1060
11548,6,38,2.0,2610,98052,1988,47.6909,2320,1.0836643794390273,9002,2.25,8306,26,0.2433181045462886,0,38,0.2899033655448184,803.0769230769231,0,2610,-122.104,0,3,0.9996170049789352,3,1.1245152951314088,2014,0,27,0,9,5.25,0,2,652.5,70.80739711829216,0
11549,8,35,2.0,2730,98006,1991,47.5414,3090,1.001117214412066,10753,2.5,10740,23,0.20937967905219532,0,35,0.2538590291984378,780.0,0,2730,-122.133,0,3,0.9996338337605273,4,0.8832093173730184,2014,0,27,0,9,6.5,0,3,546.0,71.21180809326334,0
11550,9,116,1.0,960,98199,1910,47.649,1550,1.1998000333277787,7200,1.5,6000,104,0.0828169668606695,1,39,0.1333148173864741,384.0,0,960,-122.403,0,3,0.9989594172736732,2,0.6189555125725339,2014,0,21,1987,7,3.5,0,3,320.0,48.07582086279205,0
11551,6,56,1.0,3720,98075,1970,47.5836,3180,0.7968086475357097,12384,2.25,15541,44,0.25908757206782346,0,56,0.30036334275333065,1144.6153846153845,0,1860,-122.074,2,5,0.499865627519484,4,1.1694435712040239,2014,1,40,0,8,6.25,2,2,744.0,65.77398182677298,1860
11552,8,23,2.0,2780,98059,2003,47.5225,3000,0.7774461028192371,4688,2.5,6029,11,0.19497922966305128,0,23,0.5928769460439326,794.2857142857143,0,2780,-122.156,0,3,0.9996404171161453,4,0.9263578807064312,2014,0,27,0,9,6.5,0,3,556.0,71.37509268810568,0
11553,5,53,1.0,1900,98027,1973,47.5307,2140,1.0151638510075311,9975,2.0,9825,42,0.28816637555411784,0,53,0.1904570970328789,633.3333333333334,0,1500,-122.054,0,3,0.7890583903208838,3,0.8874357776739841,2015,1,24,0,8,5.0,0,2,475.0,60.40108273990743,400
11554,3,45,1.0,2520,98034,1981,47.7096,2030,0.9163267684419065,7863,2.5,8580,34,0.16854426718224452,0,45,0.32044760935910477,720.0,0,1500,-122.199,0,3,0.5950019833399445,5,1.240768094534712,2015,1,21,0,7,7.5,0,1,420.0,54.826876490315435,1020
11555,9,61,2.0,4570,98040,1965,47.5553,3180,1.4458880961321818,19252,2.5,13314,49,0.12311466200253904,0,61,0.2373656053602036,1305.7142857142858,0,4570,-122.22,0,5,0.9997812294902647,5,1.4366551398931153,2014,0,50,0,10,7.5,0,3,761.6666666666666,84.27487278331745,0
11556,7,33,1.0,1520,98023,1993,47.3061,1890,0.9662601626016261,7131,2.0,7379,21,0.30148834139979724,0,33,0.2131239484015704,506.6666666666667,0,1520,-122.361,0,3,0.9993425378040762,3,0.8038075092543627,2014,0,24,0,8,5.0,0,3,380.0,58.61698633807434,0
11557,9,84,1.0,1540,98177,1942,47.7044,1380,0.9816765257538594,6804,2.0,6930,72,0.10599646220511297,0,84,0.22630418809698752,513.3333333333334,0,1020,-122.372,0,5,0.6619078520441272,2,1.1151339608979,2014,1,35,0,7,4.0,0,3,513.3333333333334,51.381307847240805,520
11558,9,43,2.0,1760,98199,1983,47.6579,1150,0.39335664335664333,1800,2.25,4575,31,0.08065048046974498,0,43,0.9772348695169351,541.5384615384615,0,1330,-122.394,0,3,0.7552526973310619,3,1.5291051259774109,2014,1,21,0,7,5.25,0,3,440.0,52.31545975947344,430
11559,3,66,1.0,920,98002,1960,47.2892,1010,0.985581458024525,7314,1.0,7420,55,0.3362371335828327,0,66,0.12576896787423103,460.0,0,920,-122.22,0,3,0.998914223669924,3,0.9099901088031652,2015,0,18,0,6,4.0,0,1,230.0,40.95276021753184,0
11560,7,106,1.0,720,98116,1920,47.5811,1140,0.5064789633658615,3166,1.0,6250,94,0.062190192152782126,0,106,0.22734449005367857,360.0,0,720,-122.389,0,3,0.9986130374479889,1,0.6310254163014899,2014,0,18,0,6,2.0,0,3,360.0,39.4838348237097,0
11561,6,74,1.0,1840,98108,1952,47.5585,1340,1.01999600079984,5101,1.75,5000,62,0.05003298911718166,0,74,0.3606428851430811,669.0909090909091,0,1040,-122.317,0,5,0.5649103747963063,3,1.372110365398956,2014,1,35,0,7,4.75,0,2,460.0,52.626449268631546,800
11562,9,68,1.0,1740,98059,1958,47.4809,2760,2.5441860465116277,27350,1.0,10749,56,0.2185792762363293,0,68,0.06361741801031041,870.0,0,1740,-122.153,0,4,0.9994256174612292,5,0.6302064469395147,2014,0,20,0,5,6.0,0,3,290.0,37.31107469884095,0
11563,3,45,1.0,2160,98074,1981,47.6333,1280,0.945687725942503,10987,2.5,11617,34,0.2993292835657655,1,23,0.1965780851838369,617.1428571428571,0,1440,-122.034,0,4,0.6663581675150393,4,1.6861826697892273,2015,1,32,2003,8,6.5,0,1,432.0,61.426610852055084,720
11564,9,35,2.0,2750,98006,1991,47.5426,3160,0.9999015748031496,10159,2.5,10159,23,0.2071071461828319,0,35,0.2706692913385827,785.7142857142857,0,2750,-122.135,0,3,0.9996364958197019,4,0.8699778551091427,2014,0,30,0,10,6.5,0,3,550.0,79.19719760924575,0
11565,12,48,1.0,2390,98034,1978,47.726,2020,0.8813861114915765,6435,2.5,7300,36,0.18282136089636225,0,48,0.3713486637663145,682.8571428571429,0,1600,-122.194,0,3,0.6691760769552488,3,1.1825828797624938,2014,1,24,0,8,5.5,0,4,597.5,62.235735739666595,790
11566,3,84,1.0,810,98199,1942,47.6493,1920,1.079820029995001,6480,1.0,6000,73,0.0787427456976165,0,84,0.1249807128529548,405.0,0,810,-122.398,0,5,0.998766954377312,2,0.4216553878188444,2015,0,30,0,6,3.0,0,1,270.0,40.18960832469248,0
11567,7,37,1.0,2850,98031,1989,47.4141,2240,1.0402432712215322,8039,2.75,7727,25,0.23089395834452278,0,37,0.35447761194029853,760.0,0,1540,-122.204,0,4,0.5401613468958261,3,1.2717536813922357,2014,1,32,0,8,5.75,0,3,712.5,63.643400711301375,1310
11568,10,36,1.5,2980,98077,1990,47.7133,3670,1.0389004718533963,18935,2.5,18225,24,0.274827254834743,0,36,0.15737220109843683,851.4285714285714,0,2980,-122.079,0,3,0.9996645420999665,3,0.8117679106510488,2014,0,33,0,11,5.5,0,4,745.0,88.00015503045879,0
11569,5,71,1.0,1620,98133,1955,47.7708,1450,0.9123368628416646,7410,2.5,8121,59,0.1646255447978837,0,71,0.2185939819187694,462.85714285714283,0,1620,-122.335,0,5,0.999383096853794,3,1.1164713990351482,2014,0,35,0,7,5.5,0,2,405.0,51.735589652149734,0
11570,9,59,1.0,1880,98058,1967,47.4551,1880,1.0290594729715654,9880,1.75,9600,47,0.2358567785754739,0,59,0.19026414330533348,683.6363636363636,0,1880,-122.151,0,4,0.9994683678894205,4,0.9994683678894205,2014,0,32,0,8,5.75,0,3,376.0,60.31647063440824,0
11571,10,78,1.5,1780,98155,1948,47.745,1180,0.9998773006134969,8149,2.0,8149,66,0.14202622997178505,0,78,0.2184049079754601,593.3333333333334,0,1780,-122.302,0,4,0.9994385176866929,4,1.5071972904318374,2014,0,28,0,7,6.0,0,4,356.0,52.39451198302763,0
11572,4,47,1.0,2120,98001,1979,47.341,2330,1.403633639258288,22482,2.5,16016,36,0.2735570324447894,0,47,0.09429346617444291,605.7142857142857,0,1360,-122.265,0,5,0.6412069778406412,3,0.9094809094809094,2015,1,35,0,7,5.5,0,2,530.0,53.61750068195278,760
11573,11,42,2.0,3050,98126,1984,47.571,2170,1.1896288764616167,7020,3.5,5900,30,0.05472339536249631,0,42,0.4344110525566159,677.7777777777778,0,2050,-122.374,3,3,0.6719108489019994,4,1.4048825426070934,2014,1,27,0,9,7.5,3,4,610.0,72.20902216245003,1000
